"","Locality","Assemblage.name","GeoLayer","Age","Pos..standard.deviation","Dating.method"
"5120","Krapina","Krapina Layer 1-9 human remains 228","Complex II Unit c5","-","-","-"
"5121","Krapina","Krapina Layer 1-9 human remains 228","Complex II Unit c6","-","-","-"
"5122","Krapina","Krapina Layer 1-9 human remains 228","Complex II Unit c7","-","-","-"
"5123","Krapina","Krapina Layer 1-9 human remains 228","Complex II Unit c8","-","-","-"
"5124","Krapina","Krapina Layer 1-9 human remains 228","Complex II Unit c9","-","-","-"
"5125","Krapina","Krapina Layer 1-9 human remains 229","Complex II Unit c1","-","-","-"
"5126","Krapina","Krapina Layer 1-9 human remains 229","Complex II Unit c2","-","-","-"
"5127","Krapina","Krapina Layer 1-9 human remains 229","Complex II Unit c3","-","-","-"
"5128","Krapina","Krapina Layer 1-9 human remains 229","Complex II Unit c4","-","-","-"
"5129","Krapina","Krapina Layer 1-9 human remains 229","Complex II Unit c5","-","-","-"
"5130","Krapina","Krapina Layer 1-9 human remains 229","Complex II Unit c6","-","-","-"
"5131","Krapina","Krapina Layer 1-9 human remains 229","Complex II Unit c7","-","-","-"
"5132","Krapina","Krapina Layer 1-9 human remains 229","Complex II Unit c8","-","-","-"
"5133","Krapina","Krapina Layer 1-9 human remains 229","Complex II Unit c9","-","-","-"
"5134","Krapina","Krapina Layer 1-9 human remains 230","Complex II Unit c1","-","-","-"
"5135","Krapina","Krapina Layer 1-9 human remains 230","Complex II Unit c2","-","-","-"
"5136","Krapina","Krapina Layer 1-9 human remains 230","Complex II Unit c3","-","-","-"
"5137","Krapina","Krapina Layer 1-9 human remains 230","Complex II Unit c4","-","-","-"
"5138","Krapina","Krapina Layer 1-9 human remains 230","Complex II Unit c5","-","-","-"
"5139","Krapina","Krapina Layer 1-9 human remains 230","Complex II Unit c6","-","-","-"
"5140","Krapina","Krapina Layer 1-9 human remains 230","Complex II Unit c7","-","-","-"
"5141","Krapina","Krapina Layer 1-9 human remains 230","Complex II Unit c8","-","-","-"
"5142","Krapina","Krapina Layer 1-9 human remains 230","Complex II Unit c9","-","-","-"
"5143","Krapina","Krapina Layer 1-9 human remains 231","Complex II Unit c1","-","-","-"
"5144","Krapina","Krapina Layer 1-9 human remains 231","Complex II Unit c2","-","-","-"
"5145","Krapina","Krapina Layer 1-9 human remains 231","Complex II Unit c3","-","-","-"
"5146","Krapina","Krapina Layer 1-9 human remains 231","Complex II Unit c4","-","-","-"
"5147","Krapina","Krapina Layer 1-9 human remains 231","Complex II Unit c5","-","-","-"
"5148","Krapina","Krapina Layer 1-9 human remains 231","Complex II Unit c6","-","-","-"
"5149","Krapina","Krapina Layer 1-9 human remains 231","Complex II Unit c7","-","-","-"
"5150","Krapina","Krapina Layer 1-9 human remains 231","Complex II Unit c8","-","-","-"
"5151","Krapina","Krapina Layer 1-9 human remains 231","Complex II Unit c9","-","-","-"
"5152","Krapina","Krapina Layer 1-9 human remains 232","Complex II Unit c1","-","-","-"
"5153","Krapina","Krapina Layer 1-9 human remains 232","Complex II Unit c2","-","-","-"
"5154","Krapina","Krapina Layer 1-9 human remains 232","Complex II Unit c3","-","-","-"
"5155","Krapina","Krapina Layer 1-9 human remains 232","Complex II Unit c4","-","-","-"
"5156","Krapina","Krapina Layer 1-9 human remains 232","Complex II Unit c5","-","-","-"
"5157","Krapina","Krapina Layer 1-9 human remains 232","Complex II Unit c6","-","-","-"
"5158","Krapina","Krapina Layer 1-9 human remains 232","Complex II Unit c7","-","-","-"
"5159","Krapina","Krapina Layer 1-9 human remains 232","Complex II Unit c8","-","-","-"
"5160","Krapina","Krapina Layer 1-9 human remains 232","Complex II Unit c9","-","-","-"
"5161","Krapina","Krapina Layer 1-9 human remains 233","Complex II Unit c1","-","-","-"
"5162","Krapina","Krapina Layer 1-9 human remains 233","Complex II Unit c2","-","-","-"
"5163","Krapina","Krapina Layer 1-9 human remains 233","Complex II Unit c3","-","-","-"
"5164","Krapina","Krapina Layer 1-9 human remains 233","Complex II Unit c4","-","-","-"
"5165","Krapina","Krapina Layer 1-9 human remains 233","Complex II Unit c5","-","-","-"
"5166","Krapina","Krapina Layer 1-9 human remains 233","Complex II Unit c6","-","-","-"
"5167","Krapina","Krapina Layer 1-9 human remains 233","Complex II Unit c7","-","-","-"
"5168","Krapina","Krapina Layer 1-9 human remains 233","Complex II Unit c8","-","-","-"
"5169","Krapina","Krapina Layer 1-9 human remains 233","Complex II Unit c9","-","-","-"
"5170","Krapina","Krapina Layer 1-9 human remains 234","Complex II Unit c1","-","-","-"
"5171","Krapina","Krapina Layer 1-9 human remains 234","Complex II Unit c2","-","-","-"
"5172","Krapina","Krapina Layer 1-9 human remains 234","Complex II Unit c3","-","-","-"
"5173","Krapina","Krapina Layer 1-9 human remains 234","Complex II Unit c4","-","-","-"
"5174","Krapina","Krapina Layer 1-9 human remains 234","Complex II Unit c5","-","-","-"
"5175","Krapina","Krapina Layer 1-9 human remains 234","Complex II Unit c6","-","-","-"
"5176","Krapina","Krapina Layer 1-9 human remains 234","Complex II Unit c7","-","-","-"
"5177","Krapina","Krapina Layer 1-9 human remains 234","Complex II Unit c8","-","-","-"
"5178","Krapina","Krapina Layer 1-9 human remains 234","Complex II Unit c9","-","-","-"
"5179","Krapina","Krapina Layer 1-9 human remains 235","Complex II Unit c1","-","-","-"
"5180","Krapina","Krapina Layer 1-9 human remains 235","Complex II Unit c2","-","-","-"
"5181","Krapina","Krapina Layer 1-9 human remains 235","Complex II Unit c3","-","-","-"
"5182","Krapina","Krapina Layer 1-9 human remains 235","Complex II Unit c4","-","-","-"
"5183","Krapina","Krapina Layer 1-9 human remains 235","Complex II Unit c5","-","-","-"
"5184","Krapina","Krapina Layer 1-9 human remains 235","Complex II Unit c6","-","-","-"
"5185","Krapina","Krapina Layer 1-9 human remains 235","Complex II Unit c7","-","-","-"
"5186","Krapina","Krapina Layer 1-9 human remains 235","Complex II Unit c8","-","-","-"
"5187","Krapina","Krapina Layer 1-9 human remains 235","Complex II Unit c9","-","-","-"
"5188","Krapina","Krapina Layer 1-9 human remains 236","Complex II Unit c1","-","-","-"
"5189","Krapina","Krapina Layer 1-9 human remains 236","Complex II Unit c2","-","-","-"
"5190","Krapina","Krapina Layer 1-9 human remains 236","Complex II Unit c3","-","-","-"
"5191","Krapina","Krapina Layer 1-9 human remains 236","Complex II Unit c4","-","-","-"
"5192","Krapina","Krapina Layer 1-9 human remains 236","Complex II Unit c5","-","-","-"
"5193","Krapina","Krapina Layer 1-9 human remains 236","Complex II Unit c6","-","-","-"
"5194","Krapina","Krapina Layer 1-9 human remains 236","Complex II Unit c7","-","-","-"
"5195","Krapina","Krapina Layer 1-9 human remains 236","Complex II Unit c8","-","-","-"
"5196","Krapina","Krapina Layer 1-9 human remains 236","Complex II Unit c9","-","-","-"
"5197","Krapina","Krapina Layer 1-9 human remains 237","Complex II Unit c1","-","-","-"
"5198","Krapina","Krapina Layer 1-9 human remains 237","Complex II Unit c2","-","-","-"
"5199","Krapina","Krapina Layer 1-9 human remains 237","Complex II Unit c3","-","-","-"
"5200","Krapina","Krapina Layer 1-9 human remains 237","Complex II Unit c4","-","-","-"
"5201","Krapina","Krapina Layer 1-9 human remains 237","Complex II Unit c5","-","-","-"
"5202","Krapina","Krapina Layer 1-9 human remains 237","Complex II Unit c6","-","-","-"
"5203","Krapina","Krapina Layer 1-9 human remains 237","Complex II Unit c7","-","-","-"
"5204","Krapina","Krapina Layer 1-9 human remains 237","Complex II Unit c8","-","-","-"
"5205","Krapina","Krapina Layer 1-9 human remains 237","Complex II Unit c9","-","-","-"
"5206","Krapina","Krapina Layer 1-9 human remains 238","Complex II Unit c1","-","-","-"
"5207","Krapina","Krapina Layer 1-9 human remains 238","Complex II Unit c2","-","-","-"
"5208","Krapina","Krapina Layer 1-9 human remains 238","Complex II Unit c3","-","-","-"
"5209","Krapina","Krapina Layer 1-9 human remains 238","Complex II Unit c4","-","-","-"
"5210","Krapina","Krapina Layer 1-9 human remains 238","Complex II Unit c5","-","-","-"
"5211","Krapina","Krapina Layer 1-9 human remains 238","Complex II Unit c6","-","-","-"
"5212","Krapina","Krapina Layer 1-9 human remains 238","Complex II Unit c7","-","-","-"
"5213","Krapina","Krapina Layer 1-9 human remains 238","Complex II Unit c8","-","-","-"
"5214","Krapina","Krapina Layer 1-9 human remains 238","Complex II Unit c9","-","-","-"
"5215","Krapina","Krapina Layer 1-9 human remains 239","Complex II Unit c1","-","-","-"
"5216","Krapina","Krapina Layer 1-9 human remains 239","Complex II Unit c2","-","-","-"
"5217","Krapina","Krapina Layer 1-9 human remains 239","Complex II Unit c3","-","-","-"
"5218","Krapina","Krapina Layer 1-9 human remains 239","Complex II Unit c4","-","-","-"
"5219","Krapina","Krapina Layer 1-9 human remains 239","Complex II Unit c5","-","-","-"
"5220","Krapina","Krapina Layer 1-9 human remains 239","Complex II Unit c6","-","-","-"
"5221","Krapina","Krapina Layer 1-9 human remains 239","Complex II Unit c7","-","-","-"
"5222","Krapina","Krapina Layer 1-9 human remains 239","Complex II Unit c8","-","-","-"
"5223","Krapina","Krapina Layer 1-9 human remains 239","Complex II Unit c9","-","-","-"
"5224","Krapina","Krapina Layer 1-9 human remains 240","Complex II Unit c1","-","-","-"
"5225","Krapina","Krapina Layer 1-9 human remains 240","Complex II Unit c2","-","-","-"
"5226","Krapina","Krapina Layer 1-9 human remains 240","Complex II Unit c3","-","-","-"
"5227","Krapina","Krapina Layer 1-9 human remains 240","Complex II Unit c4","-","-","-"
"5228","Krapina","Krapina Layer 1-9 human remains 240","Complex II Unit c5","-","-","-"
"5229","Krapina","Krapina Layer 1-9 human remains 240","Complex II Unit c6","-","-","-"
"5230","Krapina","Krapina Layer 1-9 human remains 240","Complex II Unit c7","-","-","-"
"5231","Krapina","Krapina Layer 1-9 human remains 240","Complex II Unit c8","-","-","-"
"5232","Krapina","Krapina Layer 1-9 human remains 240","Complex II Unit c9","-","-","-"
"5233","Krapina","Krapina Layer 1-9 human remains 241","Complex II Unit c1","-","-","-"
"5234","Krapina","Krapina Layer 1-9 human remains 241","Complex II Unit c2","-","-","-"
"5235","Krapina","Krapina Layer 1-9 human remains 241","Complex II Unit c3","-","-","-"
"5236","Krapina","Krapina Layer 1-9 human remains 241","Complex II Unit c4","-","-","-"
"5237","Krapina","Krapina Layer 1-9 human remains 241","Complex II Unit c5","-","-","-"
"5238","Krapina","Krapina Layer 1-9 human remains 241","Complex II Unit c6","-","-","-"
"5239","Krapina","Krapina Layer 1-9 human remains 241","Complex II Unit c7","-","-","-"
"5240","Krapina","Krapina Layer 1-9 human remains 241","Complex II Unit c8","-","-","-"
"5241","Krapina","Krapina Layer 1-9 human remains 241","Complex II Unit c9","-","-","-"
"5242","Krapina","Krapina Layer 1-9 human remains 242","Complex II Unit c1","-","-","-"
"5243","Krapina","Krapina Layer 1-9 human remains 242","Complex II Unit c2","-","-","-"
"5244","Krapina","Krapina Layer 1-9 human remains 242","Complex II Unit c3","-","-","-"
"5245","Krapina","Krapina Layer 1-9 human remains 242","Complex II Unit c4","-","-","-"
"5246","Krapina","Krapina Layer 1-9 human remains 242","Complex II Unit c5","-","-","-"
"5247","Krapina","Krapina Layer 1-9 human remains 242","Complex II Unit c6","-","-","-"
"5248","Krapina","Krapina Layer 1-9 human remains 242","Complex II Unit c7","-","-","-"
"5249","Krapina","Krapina Layer 1-9 human remains 242","Complex II Unit c8","-","-","-"
"5250","Krapina","Krapina Layer 1-9 human remains 242","Complex II Unit c9","-","-","-"
"5251","Krapina","Krapina Layer 1-9 human remains 243","Complex II Unit c1","-","-","-"
"5252","Krapina","Krapina Layer 1-9 human remains 243","Complex II Unit c2","-","-","-"
"5253","Krapina","Krapina Layer 1-9 human remains 243","Complex II Unit c3","-","-","-"
"5254","Krapina","Krapina Layer 1-9 human remains 243","Complex II Unit c4","-","-","-"
"5255","Krapina","Krapina Layer 1-9 human remains 243","Complex II Unit c5","-","-","-"
"5256","Krapina","Krapina Layer 1-9 human remains 243","Complex II Unit c6","-","-","-"
"5257","Krapina","Krapina Layer 1-9 human remains 243","Complex II Unit c7","-","-","-"
"5258","Krapina","Krapina Layer 1-9 human remains 243","Complex II Unit c8","-","-","-"
"5259","Krapina","Krapina Layer 1-9 human remains 243","Complex II Unit c9","-","-","-"
"5260","Krapina","Krapina Layer 1-9 human remains 244","Complex II Unit c1","-","-","-"
"5261","Krapina","Krapina Layer 1-9 human remains 244","Complex II Unit c2","-","-","-"
"5262","Krapina","Krapina Layer 1-9 human remains 244","Complex II Unit c3","-","-","-"
"5263","Krapina","Krapina Layer 1-9 human remains 244","Complex II Unit c4","-","-","-"
"5264","Krapina","Krapina Layer 1-9 human remains 244","Complex II Unit c5","-","-","-"
"5265","Krapina","Krapina Layer 1-9 human remains 244","Complex II Unit c6","-","-","-"
"5266","Krapina","Krapina Layer 1-9 human remains 244","Complex II Unit c7","-","-","-"
"5267","Krapina","Krapina Layer 1-9 human remains 244","Complex II Unit c8","-","-","-"
"5268","Krapina","Krapina Layer 1-9 human remains 244","Complex II Unit c9","-","-","-"
"5269","Krapina","Krapina Layer 1-9 human remains 245","Complex II Unit c1","-","-","-"
"5270","Krapina","Krapina Layer 1-9 human remains 245","Complex II Unit c2","-","-","-"
"5271","Krapina","Krapina Layer 1-9 human remains 245","Complex II Unit c3","-","-","-"
"5272","Krapina","Krapina Layer 1-9 human remains 245","Complex II Unit c4","-","-","-"
"5273","Krapina","Krapina Layer 1-9 human remains 245","Complex II Unit c5","-","-","-"
"5274","Krapina","Krapina Layer 1-9 human remains 245","Complex II Unit c6","-","-","-"
"5275","Krapina","Krapina Layer 1-9 human remains 245","Complex II Unit c7","-","-","-"
"5276","Krapina","Krapina Layer 1-9 human remains 245","Complex II Unit c8","-","-","-"
"5277","Krapina","Krapina Layer 1-9 human remains 245","Complex II Unit c9","-","-","-"
"5278","Krapina","Krapina Layer 1-9 human remains 246","Complex II Unit c1","-","-","-"
"5279","Krapina","Krapina Layer 1-9 human remains 246","Complex II Unit c2","-","-","-"
"5280","Krapina","Krapina Layer 1-9 human remains 246","Complex II Unit c3","-","-","-"
"5281","Krapina","Krapina Layer 1-9 human remains 246","Complex II Unit c4","-","-","-"
"5282","Krapina","Krapina Layer 1-9 human remains 246","Complex II Unit c5","-","-","-"
"5283","Krapina","Krapina Layer 1-9 human remains 246","Complex II Unit c6","-","-","-"
"5284","Krapina","Krapina Layer 1-9 human remains 246","Complex II Unit c7","-","-","-"
"5285","Krapina","Krapina Layer 1-9 human remains 246","Complex II Unit c8","-","-","-"
"5286","Krapina","Krapina Layer 1-9 human remains 246","Complex II Unit c9","-","-","-"
"5287","Krapina","Krapina Layer 1-9 human remains 247","Complex II Unit c1","-","-","-"
"5288","Krapina","Krapina Layer 1-9 human remains 247","Complex II Unit c2","-","-","-"
"5289","Krapina","Krapina Layer 1-9 human remains 247","Complex II Unit c3","-","-","-"
"5290","Krapina","Krapina Layer 1-9 human remains 247","Complex II Unit c4","-","-","-"
"5291","Krapina","Krapina Layer 1-9 human remains 247","Complex II Unit c5","-","-","-"
"5292","Krapina","Krapina Layer 1-9 human remains 247","Complex II Unit c6","-","-","-"
"5293","Krapina","Krapina Layer 1-9 human remains 247","Complex II Unit c7","-","-","-"
"5294","Krapina","Krapina Layer 1-9 human remains 247","Complex II Unit c8","-","-","-"
"5295","Krapina","Krapina Layer 1-9 human remains 247","Complex II Unit c9","-","-","-"
"5296","Krapina","Krapina Layer 1-9 human remains 248","Complex II Unit c1","-","-","-"
"5297","Krapina","Krapina Layer 1-9 human remains 248","Complex II Unit c2","-","-","-"
"5298","Krapina","Krapina Layer 1-9 human remains 248","Complex II Unit c3","-","-","-"
"5299","Krapina","Krapina Layer 1-9 human remains 248","Complex II Unit c4","-","-","-"
"5300","Krapina","Krapina Layer 1-9 human remains 248","Complex II Unit c5","-","-","-"
"5301","Krapina","Krapina Layer 1-9 human remains 248","Complex II Unit c6","-","-","-"
"5302","Krapina","Krapina Layer 1-9 human remains 248","Complex II Unit c7","-","-","-"
"5303","Krapina","Krapina Layer 1-9 human remains 248","Complex II Unit c8","-","-","-"
"5304","Krapina","Krapina Layer 1-9 human remains 248","Complex II Unit c9","-","-","-"
"5305","Krapina","Krapina Layer 1-9 human remains 249","Complex II Unit c1","-","-","-"
"5306","Krapina","Krapina Layer 1-9 human remains 249","Complex II Unit c2","-","-","-"
"5307","Krapina","Krapina Layer 1-9 human remains 249","Complex II Unit c3","-","-","-"
"5308","Krapina","Krapina Layer 1-9 human remains 249","Complex II Unit c4","-","-","-"
"5309","Krapina","Krapina Layer 1-9 human remains 249","Complex II Unit c5","-","-","-"
"5310","Krapina","Krapina Layer 1-9 human remains 249","Complex II Unit c6","-","-","-"
"5311","Krapina","Krapina Layer 1-9 human remains 249","Complex II Unit c7","-","-","-"
"5312","Krapina","Krapina Layer 1-9 human remains 249","Complex II Unit c8","-","-","-"
"5313","Krapina","Krapina Layer 1-9 human remains 249","Complex II Unit c9","-","-","-"
"5314","Krapina","Krapina Layer 1-9 human remains 250","Complex II Unit c1","-","-","-"
