"","Locality","Assemblage.name","GeoLayer","Age","Pos..standard.deviation","Dating.method"
"25342","Krapina","Krapina Layer 1-9 human remains 585","Complex II Unit c6","223000","4000","U series (uranium-thorium) dating"
"25344","Krapina","Krapina Layer 1-9 human remains 585","Complex II Unit c6","415000","55000","U series (uranium-thorium) dating"
"25345","Krapina","Krapina Layer 1-9 human remains 585","Complex II Unit c7","99000","5000","ESR (electron spin resonance) dating"
"25347","Krapina","Krapina Layer 1-9 human remains 585","Complex II Unit c7","132000","5000","ESR (electron spin resonance) dating"
"25349","Krapina","Krapina Layer 1-9 human remains 585","Complex II Unit c7","69700","500","U series (uranium-thorium) dating"
"25351","Krapina","Krapina Layer 1-9 human remains 585","Complex II Unit c7","89800","1400","U series (uranium-thorium) dating"
"25352","Krapina","Krapina Layer 1-9 human remains 585","Complex II Unit c8","99000","5000","ESR (electron spin resonance) dating"
"25354","Krapina","Krapina Layer 1-9 human remains 585","Complex II Unit c8","132000","5000","ESR (electron spin resonance) dating"
"25356","Krapina","Krapina Layer 1-9 human remains 585","Complex II Unit c8","69700","500","U series (uranium-thorium) dating"
"25358","Krapina","Krapina Layer 1-9 human remains 585","Complex II Unit c8","89800","1400","U series (uranium-thorium) dating"
"25359","Krapina","Krapina Layer 1-9 human remains 585","Complex II Unit c9","87000","7000","ESR (electron spin resonance) dating"
"25361","Krapina","Krapina Layer 1-9 human remains 585","Complex II Unit c9","113000","10000","ESR (electron spin resonance) dating"
"25362","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c1","133000","15000","ESR (electron spin resonance) dating"
"25364","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c1","180000","15000","ESR (electron spin resonance) dating"
"25365","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c2","-","-","-"
"25366","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c3","-","-","-"
"25367","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c4","-","-","-"
"25368","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c5","130000","3000","ESR (electron spin resonance) dating"
"25370","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c5","167000","10000","ESR (electron spin resonance) dating"
"25372","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c5","131000","1000","U series (uranium-thorium) dating"
"25374","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c5","223000","4000","U series (uranium-thorium) dating"
"25376","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c5","415000","55000","U series (uranium-thorium) dating"
"25377","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c6","130000","3000","ESR (electron spin resonance) dating"
"25379","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c6","167000","10000","ESR (electron spin resonance) dating"
"25381","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c6","131000","1000","U series (uranium-thorium) dating"
"25383","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c6","223000","4000","U series (uranium-thorium) dating"
"25385","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c6","415000","55000","U series (uranium-thorium) dating"
"25386","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c7","99000","5000","ESR (electron spin resonance) dating"
"25388","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c7","132000","5000","ESR (electron spin resonance) dating"
"25390","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c7","69700","500","U series (uranium-thorium) dating"
"25392","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c7","89800","1400","U series (uranium-thorium) dating"
"25393","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c8","99000","5000","ESR (electron spin resonance) dating"
"25395","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c8","132000","5000","ESR (electron spin resonance) dating"
"25397","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c8","69700","500","U series (uranium-thorium) dating"
"25399","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c8","89800","1400","U series (uranium-thorium) dating"
"25400","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c9","87000","7000","ESR (electron spin resonance) dating"
"25402","Krapina","Krapina Layer 1-9 human remains 586","Complex II Unit c9","113000","10000","ESR (electron spin resonance) dating"
"25403","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c1","133000","15000","ESR (electron spin resonance) dating"
"25405","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c1","180000","15000","ESR (electron spin resonance) dating"
"25406","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c2","-","-","-"
"25407","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c3","-","-","-"
"25408","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c4","-","-","-"
"25409","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c5","130000","3000","ESR (electron spin resonance) dating"
"25411","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c5","167000","10000","ESR (electron spin resonance) dating"
"25413","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c5","131000","1000","U series (uranium-thorium) dating"
"25415","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c5","223000","4000","U series (uranium-thorium) dating"
"25417","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c5","415000","55000","U series (uranium-thorium) dating"
"25418","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c6","130000","3000","ESR (electron spin resonance) dating"
"25420","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c6","167000","10000","ESR (electron spin resonance) dating"
"25422","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c6","131000","1000","U series (uranium-thorium) dating"
"25424","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c6","223000","4000","U series (uranium-thorium) dating"
"25426","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c6","415000","55000","U series (uranium-thorium) dating"
"25427","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c7","99000","5000","ESR (electron spin resonance) dating"
"25429","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c7","132000","5000","ESR (electron spin resonance) dating"
"25431","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c7","69700","500","U series (uranium-thorium) dating"
"25433","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c7","89800","1400","U series (uranium-thorium) dating"
"25434","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c8","99000","5000","ESR (electron spin resonance) dating"
"25436","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c8","132000","5000","ESR (electron spin resonance) dating"
"25438","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c8","69700","500","U series (uranium-thorium) dating"
"25440","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c8","89800","1400","U series (uranium-thorium) dating"
"25441","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c9","87000","7000","ESR (electron spin resonance) dating"
"25443","Krapina","Krapina Layer 1-9 human remains 587","Complex II Unit c9","113000","10000","ESR (electron spin resonance) dating"
"25444","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c1","133000","15000","ESR (electron spin resonance) dating"
"25446","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c1","180000","15000","ESR (electron spin resonance) dating"
"25447","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c2","-","-","-"
"25448","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c3","-","-","-"
"25449","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c4","-","-","-"
"25450","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c5","130000","3000","ESR (electron spin resonance) dating"
"25452","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c5","167000","10000","ESR (electron spin resonance) dating"
"25454","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c5","131000","1000","U series (uranium-thorium) dating"
"25456","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c5","223000","4000","U series (uranium-thorium) dating"
"25458","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c5","415000","55000","U series (uranium-thorium) dating"
"25459","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c6","130000","3000","ESR (electron spin resonance) dating"
"25461","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c6","167000","10000","ESR (electron spin resonance) dating"
"25463","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c6","131000","1000","U series (uranium-thorium) dating"
"25465","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c6","223000","4000","U series (uranium-thorium) dating"
"25467","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c6","415000","55000","U series (uranium-thorium) dating"
"25468","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c7","99000","5000","ESR (electron spin resonance) dating"
"25470","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c7","132000","5000","ESR (electron spin resonance) dating"
"25472","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c7","69700","500","U series (uranium-thorium) dating"
"25474","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c7","89800","1400","U series (uranium-thorium) dating"
"25475","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c8","99000","5000","ESR (electron spin resonance) dating"
"25477","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c8","132000","5000","ESR (electron spin resonance) dating"
"25479","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c8","69700","500","U series (uranium-thorium) dating"
"25481","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c8","89800","1400","U series (uranium-thorium) dating"
"25482","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c9","87000","7000","ESR (electron spin resonance) dating"
"25484","Krapina","Krapina Layer 1-9 human remains 588","Complex II Unit c9","113000","10000","ESR (electron spin resonance) dating"
"25485","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c1","133000","15000","ESR (electron spin resonance) dating"
"25487","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c1","180000","15000","ESR (electron spin resonance) dating"
"25488","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c2","-","-","-"
"25489","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c3","-","-","-"
"25490","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c4","-","-","-"
"25491","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c5","130000","3000","ESR (electron spin resonance) dating"
"25493","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c5","167000","10000","ESR (electron spin resonance) dating"
"25495","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c5","131000","1000","U series (uranium-thorium) dating"
"25497","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c5","223000","4000","U series (uranium-thorium) dating"
"25499","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c5","415000","55000","U series (uranium-thorium) dating"
"25500","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c6","130000","3000","ESR (electron spin resonance) dating"
"25502","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c6","167000","10000","ESR (electron spin resonance) dating"
"25504","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c6","131000","1000","U series (uranium-thorium) dating"
"25506","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c6","223000","4000","U series (uranium-thorium) dating"
"25508","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c6","415000","55000","U series (uranium-thorium) dating"
"25509","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c7","99000","5000","ESR (electron spin resonance) dating"
"25511","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c7","132000","5000","ESR (electron spin resonance) dating"
"25513","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c7","69700","500","U series (uranium-thorium) dating"
"25515","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c7","89800","1400","U series (uranium-thorium) dating"
"25516","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c8","99000","5000","ESR (electron spin resonance) dating"
"25518","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c8","132000","5000","ESR (electron spin resonance) dating"
"25520","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c8","69700","500","U series (uranium-thorium) dating"
"25522","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c8","89800","1400","U series (uranium-thorium) dating"
"25523","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c9","87000","7000","ESR (electron spin resonance) dating"
"25525","Krapina","Krapina Layer 1-9 human remains 589","Complex II Unit c9","113000","10000","ESR (electron spin resonance) dating"
"25526","Krapina","Krapina Layer 1-9 human remains 590","Complex II Unit c1","133000","15000","ESR (electron spin resonance) dating"
