"","Locality","Assemblage","GeoLayer.Name","Country","Locality.Type","X","Y","Technocomplex","Geostrat..Info..age.min","Geostrat..Info..age.max","Geostrat..Info..correlation","Geostrat..Info..mis","NISP.Sum.class.Mammalia","NISP.Sum.order.Rodentia","NISP.Sum.family.Anatidae","meanage","sdage"
"6110","Krapina","Krapina Layer 1-9 human remains 542","Complex II Unit c3","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6111","Krapina","Krapina Layer 1-9 human remains 542","Complex II Unit c4","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6112","Krapina","Krapina Layer 1-9 human remains 542","Complex II Unit c5","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",130966,0.599912598047713
"6113","Krapina","Krapina Layer 1-9 human remains 542","Complex II Unit c6","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",130966,0.599912598047713
"6114","Krapina","Krapina Layer 1-9 human remains 542","Complex II Unit c7","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",69700,1
"6115","Krapina","Krapina Layer 1-9 human remains 542","Complex II Unit c8","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",69700,1
"6116","Krapina","Krapina Layer 1-9 human remains 542","Complex II Unit c9","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",87327,1
"6117","Krapina","Krapina Layer 1-9 human remains 543","Complex II Unit c1","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",133372,0.954395137712821
"6118","Krapina","Krapina Layer 1-9 human remains 543","Complex II Unit c2","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6119","Krapina","Krapina Layer 1-9 human remains 543","Complex II Unit c3","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6120","Krapina","Krapina Layer 1-9 human remains 543","Complex II Unit c4","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6121","Krapina","Krapina Layer 1-9 human remains 543","Complex II Unit c5","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",130966,0.599912598047713
"6122","Krapina","Krapina Layer 1-9 human remains 543","Complex II Unit c6","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",130966,0.599912598047713
"6123","Krapina","Krapina Layer 1-9 human remains 543","Complex II Unit c7","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",69700,1
"6124","Krapina","Krapina Layer 1-9 human remains 543","Complex II Unit c8","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",69700,1
"6125","Krapina","Krapina Layer 1-9 human remains 543","Complex II Unit c9","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",87327,1
"6126","Krapina","Krapina Layer 1-9 human remains 544","Complex II Unit c1","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",133372,0.954395137712821
"6127","Krapina","Krapina Layer 1-9 human remains 544","Complex II Unit c2","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6128","Krapina","Krapina Layer 1-9 human remains 544","Complex II Unit c3","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6129","Krapina","Krapina Layer 1-9 human remains 544","Complex II Unit c4","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6130","Krapina","Krapina Layer 1-9 human remains 544","Complex II Unit c5","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",130966,0.599912598047713
"6131","Krapina","Krapina Layer 1-9 human remains 544","Complex II Unit c6","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",130966,0.599912598047713
"6132","Krapina","Krapina Layer 1-9 human remains 544","Complex II Unit c7","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",69700,1
"6133","Krapina","Krapina Layer 1-9 human remains 544","Complex II Unit c8","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",69700,1
"6134","Krapina","Krapina Layer 1-9 human remains 544","Complex II Unit c9","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",87327,1
"6135","Krapina","Krapina Layer 1-9 human remains 545","Complex II Unit c1","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",133372,0.954395137712821
"6136","Krapina","Krapina Layer 1-9 human remains 545","Complex II Unit c2","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6137","Krapina","Krapina Layer 1-9 human remains 545","Complex II Unit c3","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6138","Krapina","Krapina Layer 1-9 human remains 545","Complex II Unit c4","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6139","Krapina","Krapina Layer 1-9 human remains 545","Complex II Unit c5","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",130966,0.599912598047713
"6140","Krapina","Krapina Layer 1-9 human remains 545","Complex II Unit c6","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",130966,0.599912598047713
"6141","Krapina","Krapina Layer 1-9 human remains 545","Complex II Unit c7","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",69700,1
"6142","Krapina","Krapina Layer 1-9 human remains 545","Complex II Unit c8","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",69700,1
"6143","Krapina","Krapina Layer 1-9 human remains 545","Complex II Unit c9","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",87327,1
"6144","Krapina","Krapina Layer 1-9 human remains 546","Complex II Unit c1","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",133372,0.954395137712821
"6145","Krapina","Krapina Layer 1-9 human remains 546","Complex II Unit c2","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6146","Krapina","Krapina Layer 1-9 human remains 546","Complex II Unit c3","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6147","Krapina","Krapina Layer 1-9 human remains 546","Complex II Unit c4","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6148","Krapina","Krapina Layer 1-9 human remains 546","Complex II Unit c5","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",130966,0.599912598047713
"6149","Krapina","Krapina Layer 1-9 human remains 546","Complex II Unit c6","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",130966,0.599912598047713
"6150","Krapina","Krapina Layer 1-9 human remains 546","Complex II Unit c7","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",69700,1
"6151","Krapina","Krapina Layer 1-9 human remains 546","Complex II Unit c8","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",69700,1
"6152","Krapina","Krapina Layer 1-9 human remains 546","Complex II Unit c9","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",87327,1
"6153","Krapina","Krapina Layer 1-9 human remains 547","Complex II Unit c1","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",133372,0.954395137712821
"6154","Krapina","Krapina Layer 1-9 human remains 547","Complex II Unit c2","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6155","Krapina","Krapina Layer 1-9 human remains 547","Complex II Unit c3","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6156","Krapina","Krapina Layer 1-9 human remains 547","Complex II Unit c4","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6157","Krapina","Krapina Layer 1-9 human remains 547","Complex II Unit c5","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",130966,0.599912598047713
"6158","Krapina","Krapina Layer 1-9 human remains 547","Complex II Unit c6","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",130966,0.599912598047713
"6159","Krapina","Krapina Layer 1-9 human remains 547","Complex II Unit c7","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",69700,1
"6160","Krapina","Krapina Layer 1-9 human remains 547","Complex II Unit c8","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",69700,1
"6161","Krapina","Krapina Layer 1-9 human remains 547","Complex II Unit c9","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",87327,1
"6162","Krapina","Krapina Layer 1-9 human remains 548","Complex II Unit c1","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",133372,0.954395137712821
"6163","Krapina","Krapina Layer 1-9 human remains 548","Complex II Unit c2","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6164","Krapina","Krapina Layer 1-9 human remains 548","Complex II Unit c3","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6165","Krapina","Krapina Layer 1-9 human remains 548","Complex II Unit c4","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6166","Krapina","Krapina Layer 1-9 human remains 548","Complex II Unit c5","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",130966,0.599912598047713
"6167","Krapina","Krapina Layer 1-9 human remains 548","Complex II Unit c6","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",130966,0.599912598047713
"6168","Krapina","Krapina Layer 1-9 human remains 548","Complex II Unit c7","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",69700,1
"6169","Krapina","Krapina Layer 1-9 human remains 548","Complex II Unit c8","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",69700,1
"6170","Krapina","Krapina Layer 1-9 human remains 548","Complex II Unit c9","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",87327,1
"6171","Krapina","Krapina Layer 1-9 human remains 549","Complex II Unit c1","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",133372,0.954395137712821
"6172","Krapina","Krapina Layer 1-9 human remains 549","Complex II Unit c2","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6173","Krapina","Krapina Layer 1-9 human remains 549","Complex II Unit c3","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6174","Krapina","Krapina Layer 1-9 human remains 549","Complex II Unit c4","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6175","Krapina","Krapina Layer 1-9 human remains 549","Complex II Unit c5","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",130966,0.599912598047713
"6176","Krapina","Krapina Layer 1-9 human remains 549","Complex II Unit c6","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",130966,0.599912598047713
"6177","Krapina","Krapina Layer 1-9 human remains 549","Complex II Unit c7","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",69700,1
"6178","Krapina","Krapina Layer 1-9 human remains 549","Complex II Unit c8","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",69700,1
"6179","Krapina","Krapina Layer 1-9 human remains 549","Complex II Unit c9","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",87327,1
"6180","Krapina","Krapina Layer 1-9 human remains 550","Complex II Unit c1","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",133372,0.954395137712821
"6181","Krapina","Krapina Layer 1-9 human remains 550","Complex II Unit c2","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
"6182","Krapina","Krapina Layer 1-9 human remains 550","Complex II Unit c3","Croatia","rock shelter",15.863368,46.165529,"MP/ Mousterian - Eurasia",120000,140000,"ESR (electron spin resonance) dating","5","-","-","-",NA,NA
